Fecha de matricula;Periodo;Tipo de hecho;Genero;Nacionalidad;Fecha de nacimiento;Departamento;Distrito de residencia ;Provincia de residencia;Departamento de residencia;Modalidad;Metodlogia ;Facultad;Especialidad;Ciclo Relativo
2018;1;REGULARES;MASCULINO;Peru;1993;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;6
2018;1;REGULARES;MASCULINO;Peru;1993;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;10
2018;1;REGULARES;MASCULINO;Peru;1994;CALLAO;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2018;1;REGULARES;MASCULINO;Peru;1995;PIURA;CARMEN DE LA LEGUA REYNOSO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;5
2018;1;REGULARES;FEMENINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2018;1;REGULARES;MASCULINO;Peru;1997;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2018;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;8
2018;1;REGULARES;MASCULINO;Peru;1994;CALLAO;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2018;1;REGULARES;MASCULINO;Peru;1997;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;5
2018;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;6
2018;1;REGULARES;MASCULINO;Peru;1991;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2018;1;REGULARES;MASCULINO;Peru;1991;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;9
2018;1;REGULARES;MASCULINO;Peru;1993;HUANCAVELICA;ACRAQUIA;TAYACAJA;HUANCAVELICA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;6
2018;1;REGULARES;MASCULINO;Peru;1992;;VENTANILLA;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;4
2018;1;REGULARES;MASCULINO;Peru;1997;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;INGENIERIA  FISICA;5
2018;1;REGULARES;FEMENINO;Peru;1992;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  TEXTIL;9
2018;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2018;1;REGULARES;MASCULINO;Argentina;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2018;1;REGULARES;MASCULINO;Peru;1994;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;6
2018;1;REGULARES;MASCULINO;Peru;1996;AREQUIPA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;4
2018;1;REGULARES;FEMENINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA GEOLOGICA;10
2018;1;REGULARES;MASCULINO;Peru;1993;CALLAO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;8
2018;1;REGULARES;MASCULINO;Peru;1997;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;6
2018;1;REGULARES;MASCULINO;Peru;1989;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;9
2018;1;REGULARES;MASCULINO;Peru;1993;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;6
2018;1;REGULARES;MASCULINO;Peru;1996;CALLAO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;8
2018;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;9
2018;1;REGULARES;MASCULINO;Peru;1998;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;7
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  DE MINAS;8
2018;1;REGULARES;MASCULINO;Peru;1995;LIMA;EL AGUSTINO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2018;1;REGULARES;MASCULINO;Peru;1995;CALLAO;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2018;1;REGULARES;MASCULINO;Peru;1986;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRONICA;5
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2018;1;PROMOCION;MASCULINO;Peru;1995;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;FISICA;10
2018;1;REGULARES;MASCULINO;Peru;1997;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2018;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2018;1;REGULARES;MASCULINO;Peru;1998;CUSCO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACION;6
2018;1;REGULARES;MASCULINO;Peru;1997;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;6
2018;1;REGULARES;MASCULINO;Peru;1994;APURIMAC;;MAYNAS;LORETO;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;6
2018;1;PROMOCION;MASCULINO;Peru;1996;LIMA;LA VICTORIA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  METALURGICA;10
2018;1;REGULARES;MASCULINO;Peru;1997;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;6
2018;1;REGULARES;MASCULINO;Peru;1993;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2018;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;8
2018;1;REGULARES;FEMENINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;6
2018;1;REGULARES;MASCULINO;Peru;1995;ANCASH;HUARMEY;HUARMEY;ANCASH;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2018;1;REGULARES;MASCULINO;Peru;1997;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2018;1;REGULARES;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2018;1;REGULARES;MASCULINO;Peru;1993;CALLAO;VENTANILLA;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;9
2018;1;REGULARES;FEMENINO;Peru;1995;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;6
2018;1;PROMOCION;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  METALURGICA;10
2018;1;REGULARES;FEMENINO;Peru;1996;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2018;1;REGULARES;FEMENINO;Peru;1996;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  PETROQUIMICA;3
2018;1;REGULARES;FEMENINO;Peru;1994;CAJAMARCA;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;7
2018;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;6
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACION;5
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECATRONICA;7
2018;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;8
2019;1;REGULARES;MASCULINO;Peru;1971;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2019;1;REGULARES;MASCULINO;Peru;1969;LIMA;SAN MIGUEL;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;3
2019;1;REGULARES;MASCULINO;Peru;1980;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;7
2019;1;REGULARES;MASCULINO;Peru;1981;CALLAO;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;INGENIERIA  FISICA;5
2019;1;REGULARES;MASCULINO;Peru;1978;LIMA;JESUS MARIA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2019;1;REGULARES;MASCULINO;Peru;1983;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2019;1;REGULARES;MASCULINO;Peru;1977;LAMBAYEQUE;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA  SANITARIA;8
2019;1;PROMOCION;FEMENINO;Peru;1984;LIMA;INDEPENDENCIA;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2019;1;REGULARES;FEMENINO;Peru;1984;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;8
2019;1;PROMOCION;FEMENINO;Peru;1987;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2019;1;REGULARES;MASCULINO;Peru;1984;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;9
2019;1;REGULARES;MASCULINO;Peru;1986;PIURA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;6
2019;1;REGULARES;MASCULINO;Peru;1987;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;4
2019;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;9
2019;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;3
2019;1;REGULARES;MASCULINO;Peru;1993;JUNIN;ATE;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;9
2019;1;REGULARES;MASCULINO;Peru;1988;CALLAO;CALLAO;CALLAO;CALLAO;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA  NAVAL;4
2019;1;REGULARES;MASCULINO;Peru;1987;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;4
2019;1;PROMOCION;MASCULINO;Peru;1992;LIMA;CHORRILLOS;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;10
2019;1;REGULARES;MASCULINO;Peru;1955;LIMA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2019;1;REGULARES;FEMENINO;Peru;1992;CUSCO;PUENTE PIEDRA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2019;1;REGULARES;MASCULINO;Peru;1992;LA LIBERTAD;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;7
2019;1;PROMOCION;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2019;1;PROMOCION;FEMENINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2019;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;6
2019;1;REGULARES;FEMENINO;Peru;1992;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;7
2019;1;REGULARES;MASCULINO;Peru;1995;JUNIN;BREÑA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;9
2019;1;REGULARES;MASCULINO;Peru;1994;ANCASH;SURQUILLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;5
2019;1;PROMOCION;MASCULINO;Peru;1992;LIMA;PACHACAMAC;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2019;1;REGULARES;MASCULINO;Peru;1990;LIMA;EL AGUSTINO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA DE HIGIENE Y SEGURIDAD INDUSTRIAL;4
2019;1;PROMOCION;MASCULINO;Peru;1993;LIMA;LA MOLINA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2019;1;PROMOCION;MASCULINO;Peru;1993;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2019;1;REGULARES;MASCULINO;Peru;1995;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2019;1;REGULARES;MASCULINO;Peru;1991;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;10
2019;1;REGULARES;FEMENINO;Peru;1994;LAMBAYEQUE;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;6
2019;1;REGULARES;MASCULINO;Peru;1992;ICA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA DE PETROLEO, GAS NATURAL Y PETROQUIMICA;INGENIERIA  DE PETROLEO Y GAS NATURAL;9
2019;1;REGULARES;MASCULINO;Peru;1991;LIMA;CHACLACAYO;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;CIENCIA DE LA COMPUTACION;1
2019;1;PROMOCION;MASCULINO;Peru;1996;LIMA;PUEBLO LIBRE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2019;1;REGULARES;MASCULINO;Peru;1997;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;4
2019;1;REGULARES;MASCULINO;Peru;1993;TACNA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ECONOMICA;10
2019;1;REGULARES;MASCULINO;Peru;1995;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2019;1;REGULARES;MASCULINO;Peru;1997;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;10
2019;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;5
2019;1;REGULARES;FEMENINO;Peru;1997;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;8
2019;1;REGULARES;MASCULINO;Peru;1995;JUNIN;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2019;1;REGULARES;MASCULINO;Peru;1991;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2019;1;REGULARES;MASCULINO;Peru;1987;JUNIN;;;AMAZONAS;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;9
2019;1;REGULARES;FEMENINO;Peru;1994;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;8
2019;1;REGULARES;MASCULINO;Peru;1994;LIMA;AMAZONAS;AMAZONAS;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;4
2019;1;REGULARES;MASCULINO;Peru;1992;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA Y ELECTRICA;10
2019;1;REGULARES;MASCULINO;Peru;1993;LIMA;SANTA ANITA;LIMA;LIMA;Pregrado;Presencial;CIENCIAS;QUIMICA;8
2019;1;REGULARES;FEMENINO;Peru;1997;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;9
2019;1;PROMOCION;MASCULINO;Peru;1996;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;10
2019;1;REGULARES;MASCULINO;Peru;1994;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA  NAVAL;9
2019;1;REGULARES;MASCULINO;Peru;1996;LIMA;ATE;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;9
2019;1;REGULARES;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ECONOMICA, ESTADISTICA Y CIENCIAS SOCIALES;INGENIERIA  ESTADISTICA;9
2019;1;REGULARES;FEMENINO;Peru;1995;CALLAO;;;AMAZONAS;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA  DE MINAS;10
2019;1;REGULARES;MASCULINO;Peru;1996;LIMA;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA MECANICA;INGENIERIA MECANICA;7
2019;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA AMBIENTAL;INGENIERIA AMBIENTAL;10
2019;1;REGULARES;FEMENINO;Peru;1991;LIMA;CARABAYLLO;LIMA;LIMA;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;6
2019;1;PROMOCION;FEMENINO;Peru;1994;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  QUIMICA;10
2019;1;REGULARES;MASCULINO;Peru;1990;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;2
2019;1;REGULARES;MASCULINO;Peru;1995;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;8
2019;1;REGULARES;MASCULINO;Peru;1995;LIMA;COMAS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;7
2019;1;REGULARES;MASCULINO;Peru;1987;HUANCAVELICA;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA INDUSTRIAL;7
2019;1;REGULARES;MASCULINO;Peru;1985;JUNIN;RIMAC;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;9
2019;1;REGULARES;MASCULINO;Peru;1996;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;7
2019;1;PROMOCION;MASCULINO;Peru;1995;ICA;SAN BORJA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2019;1;REGULARES;MASCULINO;Peru;1992;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;7
2019;1;REGULARES;FEMENINO;Peru;1993;LIMA;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;6
2019;1;REGULARES;MASCULINO;Peru;1996;LIMA;VILLA EL SALVADOR;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;5
2019;1;REGULARES;MASCULINO;Peru;1994;AMAZONAS;LOS OLIVOS;LIMA;LIMA;Pregrado;Presencial;INGENIERIA GEOLOGICA, MINERA Y METALURGICA;INGENIERIA GEOLOGICA;10
2019;1;PROMOCION;MASCULINO;Peru;1994;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA INDUSTRIAL Y DE SISTEMAS;INGENIERIA DE SISTEMAS;10
2019;1;REGULARES;MASCULINO;Peru;1993;LIMA;;;AMAZONAS;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  DE TELECOMUNICACIONES;8
2019;1;PROMOCION;MASCULINO;Peru;1995;CALLAO;VENTANILLA;CALLAO;CALLAO;Pregrado;Presencial;CIENCIAS;INGENIERIA  FISICA;10
2019;1;PROMOCION;FEMENINO;Peru;1992;LIMA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;Pregrado;Presencial;INGENIERIA QUIMICA Y TEXTIL;INGENIERIA  TEXTIL;10
2019;1;REGULARES;MASCULINO;Peru;1992;LIMA;LIMA;LIMA;LIMA;Pregrado;Presencial;INGENIERIA ELECTRICA Y ELECTRONICA;INGENIERIA  ELECTRICA;9
2019;1;PROMOCION;MASCULINO;Peru;1995;LIMA;;;AMAZONAS;Pregrado;Presencial;ARQUITECTURA, URBANISMO Y ARTES;ARQUITECTURA;10
2019;1;REGULARES;MASCULINO;Peru;1996;PUNO;SAN MARTIN DE PORRES;LIMA;LIMA;Pregrado;Presencial;INGENIERIA CIVIL;INGENIERIA CIVIL;2
