competition,date,match,team,pos,pos_role,player,rater,is_human,original_rating,goals,assists,shots_ontarget,shots_offtarget,shotsblocked,chances2score,drib_success,drib_unsuccess,keypasses,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,wasfouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,ycards,rcards,dangmistakes,countattack,offsides,goals_ag_otb,goals_ag_itb,saves_itb,saves_otb,saved_pen,missed_penalties,owngoals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness2goals,win,lost,is_home_team,minutesPlayed,game_duration
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",France,Sub,Sub,N'Golo Kante,WhoScored,0,6.45,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,2,1,0,2,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.032686021,0.481605351,0.018181818,0,0,1,0,1,19,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,MF,MC,Emre Can,Kicker,1,4,0,0,1,0,0,1,0,0,1,37,21,4,1,1,1,0,5,5,1,2,9,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.285714286,0.062907488,0.670634921,0.269662921,2.367847521,0,0,1,0,67,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,MF,MC,Emre Can,TheGuardian,1,6,0,0,1,0,0,1,0,0,1,37,21,4,1,1,1,0,5,5,1,2,9,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.285714286,0.062907488,0.670634921,0.269662921,2.367847521,0,0,1,0,67,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,MF,MC,Emre Can,SofaScore,0,6.7,0,0,1,0,0,1,0,0,1,37,21,4,1,1,1,0,5,5,1,2,9,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.285714286,0.062907488,0.670634921,0.269662921,2.367847521,0,0,1,0,67,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,MF,MC,Emre Can,WhoScored,0,6.28,0,0,1,0,0,1,0,0,1,37,21,4,1,1,1,0,5,5,1,2,9,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.285714286,0.062907488,0.670634921,0.269662921,2.367847521,0,0,1,0,67,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DR,Joshua Kimmich,Kicker,1,3.5,0,0,1,3,2,2,0,0,0,77,41,8,3,5,4,1,7,5,1,3,18,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.714285714,0.263527276,0.862244898,0.483146067,2.022194095,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DR,Joshua Kimmich,TheGuardian,1,8,0,0,1,3,2,2,0,0,0,77,41,8,3,5,4,1,7,5,1,3,18,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.714285714,0.263527276,0.862244898,0.483146067,2.022194095,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DR,Joshua Kimmich,SofaScore,0,6.5,0,0,1,3,2,2,0,0,0,77,41,8,3,5,4,1,7,5,1,3,18,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.714285714,0.263527276,0.862244898,0.483146067,2.022194095,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DR,Joshua Kimmich,WhoScored,0,6.75,0,0,1,3,2,2,0,0,0,77,41,8,3,5,4,1,7,5,1,3,18,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.714285714,0.263527276,0.862244898,0.483146067,2.022194095,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Jerome Boateng,Kicker,1,3,0,0,0,0,0,0,0,0,0,68,52,5,0,2,10,3,0,1,1,1,11,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,0.093761447,0.670634921,0.438202247,1.850322136,0,0,1,0,61,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Jerome Boateng,TheGuardian,1,6,0,0,0,0,0,0,0,0,0,68,52,5,0,2,10,3,0,1,1,1,11,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,0.093761447,0.670634921,0.438202247,1.850322136,0,0,1,0,61,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Jerome Boateng,SofaScore,0,7.7,0,0,0,0,0,0,0,0,0,68,52,5,0,2,10,3,0,1,1,1,11,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,0.093761447,0.670634921,0.438202247,1.850322136,0,0,1,0,61,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Jerome Boateng,WhoScored,0,6.78,0,0,0,0,0,0,0,0,0,68,52,5,0,2,10,3,0,1,1,1,11,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142857143,0.093761447,0.670634921,0.438202247,1.850322136,0,0,1,0,61,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Benedikt Howedes,Kicker,1,2.5,0,0,0,1,0,1,0,0,0,86,69,5,0,0,4,3,2,2,5,5,8,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.178094601,0.804761905,0.528089888,1.614110797,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Benedikt Howedes,TheGuardian,1,6,0,0,0,1,0,1,0,0,0,86,69,5,0,0,4,3,2,2,5,5,8,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.178094601,0.804761905,0.528089888,1.614110797,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Benedikt Howedes,SofaScore,0,6.5,0,0,0,1,0,1,0,0,0,86,69,5,0,0,4,3,2,2,5,5,8,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.178094601,0.804761905,0.528089888,1.614110797,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,DF,DC,Benedikt Howedes,WhoScored,0,6.34,0,0,0,1,0,1,0,0,0,86,69,5,0,0,4,3,2,2,5,5,8,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642857143,0.178094601,0.804761905,0.528089888,1.614110797,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,FW,FW,Thomas Muller,Kicker,1,4,0,0,2,1,0,3,0,0,0,37,20,3,0,3,0,0,2,5,2,2,8,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1.357142857,0.150113337,0.754464286,0.303370787,1.047248625,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,FW,FW,Thomas Muller,TheGuardian,1,6,0,0,2,1,0,3,0,0,0,37,20,3,0,3,0,0,2,5,2,2,8,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1.357142857,0.150113337,0.754464286,0.303370787,1.047248625,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,FW,FW,Thomas Muller,SofaScore,0,6.8,0,0,2,1,0,3,0,0,0,37,20,3,0,3,0,0,2,5,2,2,8,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1.357142857,0.150113337,0.754464286,0.303370787,1.047248625,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,FW,FW,Thomas Muller,WhoScored,0,6.23,0,0,2,1,0,3,0,0,0,37,20,3,0,3,0,0,2,5,2,2,8,2,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1.357142857,0.150113337,0.754464286,0.303370787,1.047248625,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,GK,GK,Manuel Neuer,Kicker,1,3,0,0,0,0,0,0,0,0,0,33,23,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0.785714286,0.060522756,0.574829932,0.258426966,0,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,GK,GK,Manuel Neuer,TheGuardian,1,6,0,0,0,0,0,0,0,0,0,33,23,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0.785714286,0.060522756,0.574829932,0.258426966,0,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,GK,GK,Manuel Neuer,SofaScore,0,6.1,0,0,0,0,0,0,0,0,0,33,23,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0.785714286,0.060522756,0.574829932,0.258426966,0,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,GK,GK,Manuel Neuer,WhoScored,0,6.05,0,0,0,0,0,0,0,0,0,33,23,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0.785714286,0.060522756,0.574829932,0.258426966,0,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,Sub,Sub,Mario Gotze,TheGuardian,1,6,0,0,0,1,0,1,0,0,0,7,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.548701299,0.06741573,0.333333333,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,Sub,Sub,Mario Gotze,WhoScored,0,5.85,0,0,0,1,0,1,0,0,0,7,4,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.548701299,0.06741573,0.333333333,0,0,1,0,90,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,Sub,Sub,Leroy Sane,TheGuardian,1,6,0,0,0,0,0,0,1,1,0,6,4,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.52484472,0.06741573,0.166666667,0,0,1,0,11,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,Sub,Sub,Leroy Sane,WhoScored,0,5.95,0,0,0,0,0,0,1,1,0,6,4,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.52484472,0.06741573,0.166666667,0,0,1,0,11,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,Sub,Sub,Shkodran Mustafi,TheGuardian,1,6,0,0,0,1,0,1,0,0,1,26,18,3,1,0,0,1,1,1,1,0,4,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.142857143,0.169436687,0.635338346,0.191011236,0.15,0,0,1,0,29,90"
"Euro 2016,07/07/2016,""Germany - France, 0 - 2"",Germany,Sub,Sub,Shkodran Mustafi,WhoScored,0,6.17,0,0,0,1,0,1,0,0,1,26,18,3,1,0,0,1,1,1,1,0,4,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.142857143,0.169436687,0.635338346,0.191011236,0.15,0,0,1,0,29,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,DML,Alex Oxlade-Chamberlain,WhoScored,0,9.23,0,0,2,4,2,5,5,0,1,103,38,9,2,6,3,2,17,3,4,1,24,1,1,3,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.733333333,0.384494938,0.816666667,0.494505495,3.18175931,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,DML,Alex Oxlade-Chamberlain,SkySports,1,7,0,0,2,4,2,5,5,0,1,103,38,9,2,6,3,2,17,3,4,1,24,1,1,3,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.733333333,0.384494938,0.816666667,0.494505495,3.18175931,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,DF,DC,Nacho Monreal,WhoScored,0,7.3,0,0,0,0,0,0,0,0,0,73,56,2,0,0,1,2,2,2,3,3,3,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0.094561086,0.687719298,0.428571429,2.822817021,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,DF,DC,Nacho Monreal,SkySports,1,5,0,0,0,0,0,0,0,0,0,73,56,2,0,0,1,2,2,2,3,3,3,0,0,3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0.094561086,0.687719298,0.428571429,2.822817021,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,DMR,Hector Bellerin,WhoScored,0,7.01,0,0,1,0,0,1,0,2,0,74,51,5,0,0,0,3,2,4,2,3,11,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.4,0.138675575,0.768627451,0.461538462,2.774687386,0.041666667,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,DMR,Hector Bellerin,SkySports,1,5,0,0,1,0,0,1,0,2,0,74,51,5,0,0,0,3,2,4,2,3,11,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.4,0.138675575,0.768627451,0.461538462,2.774687386,0.041666667,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,MC,Granit Xhaka,WhoScored,0,7.48,0,2,1,3,3,2,0,0,1,112,86,17,0,0,9,7,1,4,0,2,21,1,0,1,0,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1.533333333,0.22303988,0.768627451,0.637362637,2.650575579,0.044444444,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,MC,Granit Xhaka,SkySports,1,6,0,2,1,3,3,2,0,0,1,112,86,17,0,0,9,7,1,4,0,2,21,1,0,1,0,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1.533333333,0.22303988,0.768627451,0.637362637,2.650575579,0.044444444,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,FW,FW,Alexandre Lacazette,WhoScored,0,8.47,1,0,2,1,1,1,1,0,3,32,13,4,1,1,0,0,7,5,1,3,9,2,2,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1.066666667,0.112384986,0.653333333,0.274725275,2.603160872,0.055555556,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,FW,FW,Alexandre Lacazette,SkySports,1,8,1,0,2,1,1,1,1,0,3,32,13,4,1,1,0,0,7,5,1,3,9,2,2,0,0,0,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1.066666667,0.112384986,0.653333333,0.274725275,2.603160872,0.055555556,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,DF,DC,Sead Kolasinac,WhoScored,0,7.55,0,1,1,0,0,1,1,0,0,83,58,11,0,2,5,2,5,2,1,0,14,1,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466666667,0.187959565,0.768627451,0.472527473,2.380022188,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,DF,DC,Sead Kolasinac,SkySports,1,5,0,1,1,0,0,1,1,0,0,83,58,11,0,2,5,2,5,2,1,0,14,1,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466666667,0.187959565,0.768627451,0.472527473,2.380022188,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,AMC,Mesut Ozil,WhoScored,0,7.24,0,0,0,3,1,2,0,1,1,94,68,11,1,3,1,0,6,4,0,0,19,0,3,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1.533333333,0.200919091,0.816666667,0.56043956,1.964368865,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,AMC,Mesut Ozil,SkySports,1,7,0,0,0,3,1,2,0,1,1,94,68,11,1,3,1,0,6,4,0,0,19,0,3,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1.533333333,0.200919091,0.816666667,0.56043956,1.964368865,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,MC,Mohamed Elneny,WhoScored,0,6.89,0,1,0,1,0,0,0,0,0,79,61,5,2,0,2,0,4,2,1,1,10,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.13238038,0.725925926,0.472527473,1.793823881,0.034482759,1,0,1,67,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,MC,Mohamed Elneny,SkySports,1,6,0,1,0,1,0,0,0,0,0,79,61,5,2,0,2,0,4,2,1,1,10,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.13238038,0.725925926,0.472527473,1.793823881,0.034482759,1,0,1,67,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,AMC,Danny Welbeck,WhoScored,0,7.7,1,0,1,2,2,0,1,0,1,31,16,3,0,1,0,0,6,5,0,1,9,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.067595569,0.593939394,0.197802198,1.749516023,0,1,0,1,75,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,MF,AMC,Danny Welbeck,SkySports,1,8,1,0,1,2,2,0,1,0,1,31,16,3,0,1,0,0,6,5,0,1,9,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.067595569,0.593939394,0.197802198,1.749516023,0,1,0,1,75,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,DF,DC,Rob Holding,WhoScored,0,6.53,0,0,0,0,0,0,0,0,0,76,48,12,0,0,4,3,4,0,2,1,18,2,2,6,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.266666667,0.128225579,0.725925926,0.395604396,1.110193282,0,1,0,1,67,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,DF,DC,Rob Holding,SkySports,1,5,0,0,0,0,0,0,0,0,0,76,48,12,0,0,4,3,4,0,2,1,18,2,2,6,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.266666667,0.128225579,0.725925926,0.395604396,1.110193282,0,1,0,1,67,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,Sub,Sub,Olivier Giroud,WhoScored,0,7.53,1,0,1,0,0,0,0,0,0,9,6,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.077749431,0.568115942,0.076923077,0.571428571,0.166666667,1,0,1,23,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,Sub,Sub,Olivier Giroud,SkySports,1,8,1,0,1,0,0,0,0,0,0,9,6,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.077749431,0.568115942,0.076923077,0.571428571,0.166666667,1,0,1,23,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,Sub,Sub,Theo Walcott,WhoScored,0,6.28,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0,0.502564103,0.021978022,0.5,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,Sub,Sub,Aaron Ramsey,WhoScored,0,7.31,1,0,1,3,0,2,0,0,0,18,7,2,0,0,1,0,2,1,0,1,7,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115010926,0.622222222,0.098901099,0.466666667,0,1,0,1,23,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,Sub,Sub,Aaron Ramsey,SkySports,1,8,1,0,1,3,0,2,0,0,0,18,7,2,0,0,1,0,2,1,0,1,7,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115010926,0.622222222,0.098901099,0.466666667,0,1,0,1,23,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,GK,GK,Petr Cech,WhoScored,0,5.78,0,0,0,0,0,0,0,0,0,20,11,1,0,0,4,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.866666667,0.095188481,0.622222222,0.186813187,0,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Arsenal,GK,GK,Petr Cech,SkySports,1,6,0,0,0,0,0,0,0,0,0,20,11,1,0,0,4,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.866666667,0.095188481,0.622222222,0.186813187,0,0,1,0,1,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,DF,DL,Christian Fuchs,SkySports,1,5,0,0,0,0,0,0,0,1,1,58,18,10,2,2,2,7,3,1,2,2,15,0,0,1,1,5,2,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1.133333333,0.391563526,0.725925926,0.393442623,1.468116407,0,0,1,0,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,DF,DL,Christian Fuchs,WhoScored,0,6.17,0,0,0,0,0,0,0,1,1,58,18,10,2,2,2,7,3,1,2,2,15,0,0,1,1,5,2,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1.133333333,0.391563526,0.725925926,0.393442623,1.468116407,0,0,1,0,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,MF,ML,Marc Albrighton,SkySports,1,7,0,1,0,0,0,0,0,1,1,33,13,3,2,5,2,1,3,5,0,1,12,0,2,3,1,2,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0.933333333,0.185194633,0.593939394,0.278688525,1.191213165,0.071428571,0,1,0,88,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,MF,ML,Marc Albrighton,WhoScored,0,6.8,0,1,0,0,0,0,0,1,1,33,13,3,2,5,2,1,3,5,0,1,12,0,2,3,1,2,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0.933333333,0.185194633,0.593939394,0.278688525,1.191213165,0.071428571,0,1,0,88,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,MF,AMC,Shinji Okazaki,SkySports,1,7,1,0,1,1,0,1,1,0,0,26,9,5,0,1,0,1,2,8,5,2,11,3,1,0,0,0,0,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0.933333333,0.193253561,0.653333333,0.213114754,0.999723443,0.2,0,1,0,72,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,MF,AMC,Shinji Okazaki,WhoScored,0,7.35,1,0,1,1,0,1,1,0,0,26,9,5,0,1,0,1,2,8,5,2,11,3,1,0,0,0,0,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0.933333333,0.193253561,0.653333333,0.213114754,0.999723443,0.2,0,1,0,72,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,FW,FW,Jamie Vardy,SkySports,1,8,2,0,2,0,0,0,0,0,0,22,7,1,0,1,0,0,2,2,2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0.733333333,0.123120794,0.593939394,0.196721311,0.867720291,0.083333333,0,1,0,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,FW,FW,Jamie Vardy,WhoScored,0,8.23,2,0,2,0,0,0,0,0,0,22,7,1,0,1,0,0,2,2,2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0.733333333,0.123120794,0.593939394,0.196721311,0.867720291,0.083333333,0,1,0,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,MF,MR,Riyad Mahrez,SkySports,1,7,0,1,1,2,0,3,3,1,0,51,24,3,1,3,3,1,8,9,1,2,13,0,3,0,0,6,1,2,1,1,0,0,1,4,1,0,0,0,0,0,0,0,1.133333333,0.30539369,0.725925926,0.508196721,0.779923739,0.037037037,0,1,0,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,MF,MR,Riyad Mahrez,WhoScored,0,7.36,0,1,1,2,0,3,3,1,0,51,24,3,1,3,3,1,8,9,1,2,13,0,3,0,0,6,1,2,1,1,0,0,1,4,1,0,0,0,0,0,0,0,1.133333333,0.30539369,0.725925926,0.508196721,0.779923739,0.037037037,0,1,0,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,DF,DC,Harry Maguire,SkySports,1,7,0,1,0,0,0,0,0,0,0,43,21,1,1,0,2,1,7,5,4,1,4,1,0,4,2,3,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1.2,0.414477241,0.622222222,0.327868852,0.561949683,0.0625,0,1,0,90,90"
"Premier League 2017-18,11/08/2017,""Arsenal - Leicester, 4 - 3"",Leicester,DF,DC,Harry Maguire,WhoScored,0,7.19,0,1,0,0,0,0,0,0,0,43,21,1,1,0,2,1,7,5,4,1,4,1,0,4,2,3,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1.2,0.414477241,0.622222222,0.327868852,0.561949683,0.0625,0,1,0,90,90"
